block lot	planning neighborhood	project status	project date	units	planning project description	dbi project description	zoning_generalized	zoning_simplified	taz	total gsf (commercial)	office	cult, inst, educ	medical	prod, dist, rep	ret, ent	visitor	dbi permit	planning filed	dbi filed	landuse	status group	net added units	net added sf	net cult, inst, educ	net medical	net office	net prod, dist, rep	net ret, ent	net visitor	sitearea	block	lot	zoning	heightlimit	supdist	Location 1
0768013	Market Octavia	BP ISSUED	08/21/2007 07:00:00 AM +0000	100		ERECT 8 STORIES OF 100 DWELLING UNITS.	Mixed Use	NCT-3	683	0	0	0	0	0	0	0	200610235755		10/23/2006 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	100	0	0	0	0	0	0	0	16500	0768	013	NCT-3	50-X/120-X	6	"701 Golden Gate Av
(37.780686, -122.422252)"
4937014	BVHP Area A,B	BP REINSTATED	11/04/2010 07:00:00 AM +0000	1		ERECT 3 STORIES 1 DWELLING UNIT BLDG.	Residential	RH-1	890	0	0	0	0	0	0	0	200610245911		10/24/2006 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0	0	0	0	0	0	0	3400	4937	014	RH-1	40-X	10	"1060 Gilman Av
(37.718953, -122.389126)"
6244073	South Central, Other	BP ISSUED	09/11/2007 07:00:00 AM +0000	1	ONSTRUCT ADDITIONAL 2 STORIES ABOVE EXISTING ONE STORY WOOD GARAGE TO ADD NEW SNGLE FAMILY DWELLING.	CONSTRUCT ADDITIONAL 2 STORIES ABOVE EXISTING ONE STORY WOOD GARAGE ADD NEW SNGLE FAMILY DWELLING.	Residential	RH-1	17	0							200610245905	06/07/2007 07:00:00 AM +0000	10/24/2006 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							2500	6244	073	RH-1	40-X	10	"458 Leland Av
(37.71411, -122.412833)"
6168013	South Central, Other	BP ISSUED	12/31/2009 08:00:00 AM +0000	1		ERECT 3 STORIES 1 DWELLING UNIT BLDG.	Residential	RH-1	30	0	0	0	0	0	0	0	200611036809		11/03/2006 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0	0	0	0	0	0	0	2049	6168	013	RH-1	40-X	10	"67 Bishop St
(37.71833, -122.404109)"
5066B003	VisVal	BP APPROVED	11/23/2009 08:00:00 AM +0000	4	construction of new commercial and 4 unit building, demolition of existing buildings	DEMOLISH 1 STORY COMMERCIAL BUILDING.	Mixed Use	NC-1	875	750	0	0	0	0	750	0	200611036818	02/26/2007 08:00:00 AM +0000	11/03/2006 08:00:00 AM +0000	Mixres	BP Approved/Issued/Re-Instated	4	-1250	0	0	0	0	-1250	0	3130	5066B	003	NC-1	40-X	10	"2175 Bayshore Bl
(37.712343, -122.401304)"
6549003	Central	BP ISSUED	12/12/2007 08:00:00 AM +0000	1		ERECT 3 STORIES 1 UNIT BUILDING IN FRONT LOT.	Residential	RH-2	127	0	0	0	0	0	0	0	200612149841		12/14/2006 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0	0	0	0	0	0	0	2582	6549	003	RH-2	40-X	8	"1320 Church St
(37.74974, -122.427427)"
6202046	South Central, Other	BP APPROVED	02/01/2012 08:00:00 AM +0000	1	Proposing construction of a single-family dwelling unit on a vacant lot in a RH-1 (40-X) Height and Bulk District.	TO ERECT A NEW 3 STORY, 1 DWELLING RESIDENTIAL UNIT	Residential	RH-1	23	0							200612200218	11/16/2007 08:00:00 AM +0000	12/20/2006 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							1750	6202	046	RH-1	40-X	10	"169 Delta St
(37.717372, -122.407462)"
6591022A	Central	BP APPROVED	12/29/2008 08:00:00 AM +0000	1	Demo, new construction, rear yard variance	ERECT 2 STORIES SINGLE FAMILY DWELLING BLDG.	Residential	RH-2	120	0							200708311531	12/20/2006 08:00:00 AM +0000	08/31/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							1544	6591	022A	RH-2	40-X	8	"1413 Noe St
(37.746312, -122.431197)"
6543012	Central	BP REINSTATED	07/16/2008 07:00:00 AM +0000	2	The project would demolish the existing two-story single family structure and construct a new three-story two unit structure.	remove 2 upper levels of existing house, horizontal addition @ front, rear and sides and vertical addtiion to make new 2 unit residence.	Residential	RH-2	478	0	0	0	0	0	0	0	200702073612	10/31/2007 07:00:00 AM +0000	02/07/2007 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0	0	0	0	0	0	0	3750	6543	012	RH-2	40-X	8	"4529 25th St
(37.749213, -122.439715)"
2347004G	Inner Sunset	BP REINSTATED	11/18/2011 08:00:00 AM +0000	10	The proposed project would demolish a 300 square foot carport/office shack, subdivide one lot into five new (25'x100') lots, and the construct two units on each lot for a total of ten dwelling units.	Multiple Permits	Residential	RH-2	115	0							200708079019	02/16/2007 08:00:00 AM +0000	08/07/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	10	0							12500	2347	004G	RH-2	40-X	7	"2350 19th Av
(37.743958, -122.475558)"
6244036	South Central, Other	BP REINSTATED	02/29/2012 08:00:00 AM +0000	1	Demolish 1-story single-family residential building straddled in the middle of two lots and construct two single-family residential buildings on each lot.	"DEMOLISH 2 STORIES, 1 DWELLING UNIT, 1 BASEMENT, (200703025279)

RESIDENTIAL BUILDING.ERECT 3 STORIES, 1 BASEMENT, 1 DWELLING UNIT BLDG."	Residential	RH-1	17	0							200703025289	08/14/2009 07:00:00 AM +0000	03/02/2007 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							4992	6244	036	RH-1	40-X	10	"469 Raymond Av
(37.714637, -122.412886)"
0818020	Market Octavia	BP APPROVED	06/09/2009 07:00:00 AM +0000	2		ERECT 4 STORIES 2 DWELLING UNITS BLDG.	Neighborhood Commercial	HAYES NCT	268	0							200703126040		03/12/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	2	0							3314	0818	020	HAYES NCT/RTO	40-X	5	"476 Linden St
(37.776202, -122.425742)"
6534029	Central	BP APPROVED	10/25/2011 07:00:00 AM +0000	3		ERECT 4 STORIES, 3 DWELLING UNITS CONDOMINIUM BUILDING.	Residential	RH-3	140	0							200703307744		03/30/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	3	0							3125	6534	029	RH-3	40-X	8	"1225 Dolores St
(37.749797, -122.424715)"
3789003	East SoMa	BP APPROVED	09/23/2011 07:00:00 AM +0000	74	76 new construction / mixed	7 STORY ADDITION TO EXISTING 2 STORY COMMERCIAL WAREHOUSE, HIGH RISE BUILDING. ADDITION OF RETAIL, PARKING & 74 RESIDENTIAL UNITS.	High Density Residential	SB-DTR	727	0							200705010136		05/01/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	74	0							29305	3789	003	SB-DTR	105-F	6	"72 Townsend St
(37.781143, -122.390093)"
4224015	Showpl/Potrero	BP APPROVED	01/16/2009 08:00:00 AM +0000	28	Construct 28 dwelling units and 28 parking spaces in an underground garage on a vacant lot. The building would be approximately 57,974 sq. ft. and approxomately 40 feet in height. 	ERECT 4 STORIES, 28 UNITS, 3 BASEMENTS, RESIDENTIAL CONDOMINIUM BUILDING.	Residential	RH-3	519	0	0	0	0	0	0	0	200705010141	11/15/2007 08:00:00 AM +0000	05/01/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	28	0	0	0	0	0	0	0	23300	4224	015	RH-3	40-X	10	"1004 Mississippi St
(37.753144, -122.393815)"
4224018	Showpl/Potrero	BP APPROVED	12/01/2009 08:00:00 AM +0000	2	New construction of two buildings with two units each, total of four units on a vacant lot.	TO ERECT A NEW 3 STORY 2 DWELLING UNITS	Residential	RH-3	519	0							200705010119	07/17/2007 07:00:00 AM +0000	05/01/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	2	0							5000	4224	018	RH-3	40-X	10	"1036 Mississippi St
(37.752943, -122.393853)"
6323008H	South Central, Other	BP ISSUED	12/05/2008 08:00:00 AM +0000	2		Convert existing office space on 2nd floor to 2 dwelling units.	Mixed Use	NC-1	3	0							200804240540		04/24/2008 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	2	-2000	0	0	-2000	0	0	0	12220	6323	008H	NC-1	40-X	10	"2145 Geneva Av
(37.708571, -122.420471)"
0872005	Market Octavia	BP ISSUED	03/20/2012 07:00:00 AM +0000	115	"Demolition/removal of gas station.  Construction of 115 condominium units (130,000 square feet), 9,000 square feet of retail, 109 parking spaces.  The building would be approximately 85 feet tall and eight stories in height.
1/11/07 Demolition/removal of "	TO ERECT 9 STORIES, 114 RESIDENTIAL UNITS WITH RETAIL & PARKING BUILDING.	Mixed Use	NCT-3	243	9000					9000		201012217106	05/29/2007 07:00:00 AM +0000		Mixres	BP Approved/Issued/Re-Instated	115	9000					9000		21141	0872	005	NCT-3	85-X	8	"1960-1998 Market St
(37.770026, -122.425974)"
1517030	Richmond	BP REINSTATED	12/04/2008 08:00:00 AM +0000	3	Existing 2-story SFD approx. 1500 sqft with 1 off-street parking space. Proposed 4-story 40' in height 3-unit over ground floor parking with approx 6,000 sqft.	TO ERECT 4 STORY 3 FAMILY DWELLING	Residential	RM-1	280	0							200706143970	06/04/2008 07:00:00 AM +0000	06/14/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	2	0							2989	1517	030	RM-1	40-X	1	"520 28th Av
(37.779397, -122.487732)"
5826002	Bernal Heights	BP ISSUED	08/04/2009 07:00:00 AM +0000	2	Rear yard and parking variance	TO ERECT TWO DWELLING UNIT WITH 3 STORY NEW BLDG	Residential	RH-2	87	0							200706265226	03/27/2008 07:00:00 AM +0000	06/26/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	2	0							1825	5826	002	RH-2	40-X	9	"104 Bache St
(37.733907, -122.41763)"
1865009	Outer Sunset	BP ISSUED	03/31/2008 07:00:00 AM +0000	2		2 STORIES VERTICAL ADDITION AND HORIZONTAL ADDITION FOUNDATION TO BE UPGRADE 1 UNIT (E) BLDG. TO BE 	Residential	RH-2	526	0							200707116486		07/11/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							4035	1865	009	RH-2	40-X	4	"1559 19th Av
(37.758742, -122.476925)"
3533165	Market Octavia	BP REINSTATED	03/06/2012 08:00:00 AM +0000	3	The proposal is to demolish an existing office building and construct a new residential, four-story building containing three dwelling units.	TO ERECT 4 STORY 3 FAMILY DWELLING	Residential	RTO	232	0	0						200708109444	08/20/2007 07:00:00 AM +0000	08/10/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	3	-1640			-1640				2296	3533	024	RTO	40-X	6	"85 Brosnan St
(37.768534, -122.423968)"
6208003	South Central, Other	BP APPROVED	11/23/2009 08:00:00 AM +0000	1	lot line adjustment	CONSTRUCT A NEW 3 STORY SINGLE FAMILY DWELLING	Residential	RH-1	15	0							200806194898	08/23/2007 07:00:00 AM +0000	06/19/2008 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							4406	6208	003	RH-1	40-X	10	"138 Alpha St
(37.714095, -122.404408)"
1690032	Richmond	BP REINSTATED	11/08/2011 08:00:00 AM +0000	2		Vertical addition: Add 2 additional stories, to include a penthouse level at (E) 2 story bldg. Submi	Residential	RH-2	689	0							200709072126		09/07/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							3600	1690	032	RH-2	40-X	1	"836 48th Av
(37.772576, -122.508751)"
2768007	Central	BP ISSUED	11/18/2008 08:00:00 AM +0000	2	Addition of a single-story garage to the front of the existing 3-story, 2,253 sqft single-family dwelling. Convert existing garage into new unit. Rearyard horizontal addtion. The result is a 3,008 sqft two-unit residence.	Add one story garage (2) car garage in (E) front. Horizontal addition at rear (add one story to exis	Residential	RH-2	161	0							200709112337	12/07/2007 08:00:00 AM +0000	09/11/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							2885	2768	007	RH-2	40-X	8	"446 Diamond St
(37.755194, -122.436837)"
0119025	Northeast	BP ISSUED	07/13/2011 07:00:00 AM +0000	3	Add dwelling unit on ground floor with no expansion of the building	SITE PERMIT: ADD 3RD UNIT AT GROUND FLOOR ~450 SF. 3 PARKING SPACES PROVIDED IN GARAGE. MECH & PLUMB	Residential	RM-2	371	0							200709193055	09/08/2010 07:00:00 AM +0000	09/19/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							2325	0119	025	RM-2	40-X	3	"1812 Taylor St
(37.799113, -122.413802)"
3530049	Mission	BP ISSUED	04/22/2008 07:00:00 AM +0000	1		Change of occupancy at 2nd floor to R-3/ PROVIDE 1 HOUR SEPARATION BETWEEN NEW DWELLING UNIT AND EXI	Industrial	PDR-1-G	590	0							200710034503		10/03/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							4204	3530	049	PDR-1-G	58-X	6	"160 14th St
(37.768593, -122.417115)"
5405023	Other S Bayshore	BP APPROVED	06/09/2009 07:00:00 AM +0000	1		Construct a two story single family dwelling	Residential	RH-1	399	0							200710105002		10/10/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							2493	5405	023	RH-1	40-X	10	"157 Apollo St
(37.730762, -122.398665)"
4210013	Mission	BP ISSUED	01/25/2010 08:00:00 AM +0000	2	Parking Variance - Does not meet independent access requirement under 155(c)	clarifing building is three story and legalizing 2nd unit. demo rear back porch and stairs. Build ne	Residential	RH-2	150	0	0	0	0	0	0	0	200710155355	02/28/2008 08:00:00 AM +0000	10/15/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0	0	0	0	0	0	0	2608	4210	013	RH-2	40-X	9	"1196 Hampshire St
(37.753108, -122.407517)"
1767031	Inner Sunset	BP REINSTATED	12/17/2009 08:00:00 AM +0000	2	Add 2nd dwelling unit to existing single-family residence with new vertical addition 3rd floor at rear of building.	VERTICAL/HORIZONTAL ADDITION, ADD 3RD & 4TH FLOOR OVER (E) 2 STORIES, CONVERT TO TWO UNITS, MODIFY (	Residential	RH-2	213	0							200710306832	12/13/2010 08:00:00 AM +0000	10/30/2007 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							3000	1767	031	RH-2	40-X	5	"1354 Funston Av
(37.762863, -122.470364)"
1570003C	Richmond	BP ISSUED	12/09/2011 08:00:00 AM +0000	2	To construct a 4-story, 2-unit building on a vacant lot in an RH-2 district.	CONSTUCT NEW 4-STORY TYPE 5 SINGLE FAMILY 2-UNIT BLDG.	Residential	RH-2	274	0	0	0	0	0	0	0	200711057313	01/07/2009 08:00:00 AM +0000	11/05/2007 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	2	0	0	0	0	0	0	0	2808	1570	003C	RH-2	40-X	1	"641 27th Av
(37.777259, -122.48685)"
2821010	Inner Sunset	BP APPROVED	03/02/2012 08:00:00 AM +0000	1		ERECT A NEW 2 STORY SINGLE FAMILY DWELLING.	Residential	RH-1	151	0							200711077576		11/07/2007 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							2449	2821	010	RH-1	40-X	7	"83 Panorama Dr
(37.74703, -122.451081)"
5943008	South Central, Other	BP ISSUED	06/06/2011 07:00:00 AM +0000	2	The proposal is to demolish a single-family residence, constructed in 1906, split the lot into two lots @3,000 square feet each, and construct a single-family dwelling on each newly created lot.   This DR is for the new construction of the southern buildi	CONSTRUCT 3 STORY SINGLE FAMILY DWELLING	Residential	RH-1	61	30000					30000		200711077587	02/03/2009 08:00:00 AM +0000	11/07/2007 08:00:00 AM +0000	Mixres	BP Approved/Issued/Re-Instated	1	25000					25000		6000	5943	008	RH-1	40-X	11	"268 Madison St
(37.725758, -122.422661)"
6520036	Mission	BP APPROVED	04/15/2010 07:00:00 AM +0000	9	Demolish existing two-story parking garage, perviously used as auto repair shop and construct 12 dwelling units over ground floor commercial in a three-story building with 12 parking spaces. The proposed structure would be 40 feet in height and 24,291 sq.	2 story vertical addition. 6 residential unit addition. EXTENSION OF EXISTING CODE COMPLIANT STAIRWA	Neighborhood Commercial	24th St-Mission	146	1360				0	1360		200711137944	05/18/2009 07:00:00 AM +0000	11/13/2007 08:00:00 AM +0000	Mixres	BP Approved/Issued/Re-Instated	9	-13640				-15000	1360		7336	6520	036	24th St-Mission	45-X	9	"3135 24th St
(37.752336, -122.414797)"
1226028	Buena Vista	BP ISSUED	08/19/2008 07:00:00 AM +0000	5	Rear yard and parking variance	HORIZONTAL ADDITION: NEW DECK AT REAR ON 2ND FLOOR, INTERIOR REMODEL RESTORATION OF (E) STRUCTURE & 	Residential	RM-2	240	0							200711137942	11/20/2007 08:00:00 AM +0000	11/13/2007 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	3	0							3438	1226	028	RM-2	40-X	5	"1949 Oak St
(37.771213, -122.45138)"
1672018	Richmond	BP ISSUED	01/26/2009 08:00:00 AM +0000	2		(N) THIRD FLOOR VERTICAL ADDITION (2ND UNIT). RELOCATE GARAGE DOOR & ENTRANCE. EXPAND & RECONFIGURE 	Residential	RH-2	250	0							200711289065		11/28/2007 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							3000	1672	018	RH-2	40-X	1	"874 30th Av
(37.772896, -122.489411)"
3725101	Downtown	BP ISSUED	11/13/2009 08:00:00 AM +0000	55	New construction of 58 ownership dwelling units, 100% affordable, over ground-floor parking (17 spaces)		Commercial	C-3-S	668	0							200810063512	12/05/2007 08:00:00 AM +0000		Resident	BP Approved/Issued/Re-Instated	55	0							11902	3725	101	C-3-S	120-F	6	"474 Natoma Street
(37.780724, -122.407222)"
3525046	WSoMa	BP ISSUED	08/13/2008 07:00:00 AM +0000	0		CONSTRUCTION OF 2-STORY TYPE 5-1 HOUR AUTOMOBILE REPAIR SHOP.	Industrial	SLI	599	1496				1496			200712069799		12/06/2007 08:00:00 AM +0000	PDR	BP Approved/Issued/Re-Instated	0	1496				1496			1983	3525	046	SLI	40-X	6	"264 Dore St
(37.771209, -122.409829)"
2374019	Outer Sunset	BP APPROVED	02/26/2009 08:00:00 AM +0000	3	3 new condo construction	VERTIACL & HORIZONTAL ADDITION TO EXISTING BUILDING. CONVERT EXISTING RETAIL TO 3 FAMILY DWELLING. R	Mixed Use	NC-1	111	0					0		200712120290		12/12/2007 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	3	-1200					-1200		2500	2374	019	NC-1	40-X	4	"3534 Taraval St
(37.741935, -122.503969)"
7380038	Ingleside, Other	BP ISSUED	12/12/2008 08:00:00 AM +0000	0		Construct a new GYM/ performing arts center	Residential	RH-1(D)	402	73842		68842			5000		200712200997		12/20/2007 08:00:00 AM +0000	CIE	BP Approved/Issued/Re-Instated	0	15000	10000				5000		90724	7380	038	RH-1(D)	40-X	7	"655 Brotherhood Wy
(37.713589, -122.474853)"
6549021	Central	BP ISSUED	07/30/2010 07:00:00 AM +0000	2	The proposal is to demolish the existing single-family dwelling and construct a two-family dwelling.  Mandatory Discretionary Review under the Planning Commission's policy requiring review of residential demolition and associated new construction.	ERECT A NEW 3 STORY 2 FAMILY DWELLING UNITS.	Residential	RH-2	127	0							200712201032	03/04/2008 08:00:00 AM +0000	12/20/2007 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							2973	6549	021	RH-2	40-X	8	"168 Clipper St
(37.749346, -122.428656)"
1432005	Richmond	BP ISSUED	05/16/2008 07:00:00 AM +0000	2	2 new condominiums	Add 1 unit to (E) SFD to become 2FD to include: remodeling 1st flr, new parking in (E) garage; closi	Residential	RM-2	312	0							200712211157		12/21/2007 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							3018	1432	005	RM-2	40-X	1	"331 Arguello Bl
(37.784499, -122.459286)"
0303014	Downtown	BP APPROVED	08/25/2008 07:00:00 AM +0000	50	9  new construction	Vacant ground floor space to be converted to 4 dwelling units on existin builidng. Work to include remodel at 2nd floor manager's apt to raise floor for headroom below. Convert tourist hotel to sro residental hotel.	Mixed Use	RC-4	707	0						0	200712311569		12/31/2007 08:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	4	-15764						-15764	4770	0303	014	RC-4	80-T	6	"875 Post St
(37.787177, -122.416104)"
3736114	TB Combo	BP APPROVED	12/16/2011 08:00:00 AM +0000	0	309/321 - Modification to previous approval (98.902X) of Foundry Square Building 3. Previous approval would allow the construction of 178,000 gsf office and 7,400 gsf of retail, with a height of 144'. Proposed modification would incorporate adjacent parce	DEMOLITION OF 1 STORY BUILDING (NIGHT CLUB).	Commercial	C-3-O(SD)	730	262018	252500				9518		200809080946	01/02/2008 08:00:00 AM +0000	09/08/2008 07:00:00 AM +0000	MIPS	BP Approved/Issued/Re-Instated	0	251788	0	0	252500	-10230	9518	0	38025	3736	114	C-3-O(SD)	200-S/350-S	6	"525 Howard St
(37.78793, -122.396586)"
6771032	Ingleside, Other	BP APPROVED	05/18/2010 07:00:00 AM +0000	2	Demoiltion of existing single-family residence.	TO ERECT 4 STORY, 2 DWELLING UNITS	Residential	RH-2	71	0							200906261414	03/25/2008 07:00:00 AM +0000	06/26/2009 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							2824	6771	032	RH-2	40-X	8	"279 Monterey Bl
(37.731461, -122.441411)"
2630018	Inner Sunset	BP APPROVED	09/21/2010 07:00:00 AM +0000	2		New construction of two residential units, 3 STORIES.	Residential	RH-2	546	0							200803288288		03/28/2008 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	2	0							3073	2630	018	RH-2	40-X	7	"1169 Stanyan St
(37.762717, -122.452286)"
6706043	Ingleside, Other	BP ISSUED	01/30/2012 08:00:00 AM +0000	1		TO ERECT 3 STORIES SINGLE FAMILY DWELLING.	Residential	RH-1	95	0							201105246662		05/24/2011 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							0	6706	043	RH-1	40-X	7	"701 Congo St
(37.7354282, -122.4419165)"
1198004	Western Addition	BP ISSUED	03/17/2009 07:00:00 AM +0000	2		PROJECT INCREASES TOTAL IN BLDG TO 2 UNITS. NEW GARAGE & ONE BEDRM, BATH UNIT IN (E) BASEMENT. THE F	Residential	RH-3	256	0							200804250691		04/25/2008 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							2836	1198	004	RH-3	40-X	5	"417 Lyon St
(37.774554, -122.442964)"
3583082	Central	BP ISSUED	07/29/2009 07:00:00 AM +0000	2	Addition to existing 2-story, 1,260 sqft single-family residence over commercial. Proposed addition to include 4-story, 5,000 sqft building with 2 residential units over commercial.	REMODEL & VERTICAL/HORIZONTAL ADDITION TO TRANSFORM (E) 2-STORY TO 3-STORY; (ADD ONE UNIT) 2-UNIT RE	Neighborhood Commercial	CASTRO	201	0							200805192371	07/03/2008 07:00:00 AM +0000	05/19/2008 07:00:00 AM +0000	Resident	BP Approved/Issued/Re-Instated	1	0							1903	3583	082	CASTRO	40-X	8	"4035 18th St
(37.760836, -122.433493)"
